GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
5001400US4213,4213,"Congressional District 13 (114th Congress), Pennsylvania",269264,4994,176248,4309,120375,3557,93016,3771,7.2,1.0,4.5,0.9,1.8,0.6,13.5,2.3,5.1,0.7,3.1,0.7,1.5,0.6,9.0,1.5,9.2,0.9,6.3,1.0,4.0,0.9,15.5,1.9,10.0,0.9,8.5,1.0,7.0,1.2,13.4,1.5,13.3,1.1,11.8,1.3,9.7,1.3,16.6,2.1,16.8,1.2,16.9,1.5,16.6,1.7,16.2,1.6,13.0,1.0,15.3,1.3,15.9,1.4,7.3,1.1,13.4,0.9,17.3,1.2,21.3,1.9,5.3,1.0,6.5,0.7,9.0,1.0,12.1,1.2,1.4,0.6,5.5,0.5,7.4,0.8,10.1,1.1,1.7,0.6,57051,2550,72856,2665,90236,2923,33599,2259,77561,1747,92401,2445,109949,3572,46039,2269,33.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.2,(X)
5001400US4214,4214,"Congressional District 14 (114th Congress), Pennsylvania",311663,4547,159040,3763,101291,3450,152623,4858,11.3,0.8,7.0,1.0,2.2,0.7,16.6,1.3,6.8,0.6,4.5,0.7,1.3,0.4,9.8,1.1,13.7,0.8,9.2,1.0,4.8,0.9,18.7,1.5,10.9,0.8,9.4,0.8,7.0,1.0,12.8,1.3,14.3,0.9,13.4,1.1,12.8,1.2,15.2,1.3,17.4,0.9,19.8,1.3,21.8,1.5,14.2,1.3,11.0,0.8,14.5,1.2,18.4,1.6,6.4,0.9,9.5,0.7,14.0,1.2,19.8,1.7,4.4,0.7,2.6,0.4,4.4,0.6,6.6,0.9,0.6,0.3,2.6,0.3,3.9,0.5,5.4,0.9,1.3,0.4,42155,1150,57939,2279,75203,2112,28435,1614,58758,1642,74061,2160,92956,3100,41208,2319,27.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.2,(X)
5001400US4215,4215,"Congressional District 15 (114th Congress), Pennsylvania",273061,2912,182757,3996,139686,4242,90304,3743,5.1,0.7,3.3,0.6,1.2,0.5,10.0,1.6,4.3,0.5,2.3,0.5,1.2,0.5,8.6,1.3,9.0,0.8,5.7,0.8,3.1,0.7,17.5,1.7,9.6,0.8,7.3,0.9,5.2,0.8,14.7,1.6,12.9,1.0,12.2,1.2,10.5,1.2,14.2,1.7,20.7,1.1,20.4,1.4,20.2,1.7,19.6,1.9,14.2,0.9,17.8,1.3,19.8,1.6,7.2,1.1,14.6,1.0,18.2,1.2,22.5,1.6,5.6,1.1,5.1,0.6,6.8,0.9,8.5,1.1,1.1,0.5,4.5,0.5,6.0,0.7,7.6,0.9,1.5,0.6,60009,1194,73308,2169,85277,3127,34498,1641,77552,2317,90873,2987,104179,3529,47154,2831,30.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.0,(X)
5001400US4216,4216,"Congressional District 16 (114th Congress), Pennsylvania",262000,3675,181973,4218,136750,4116,80027,3574,6.5,0.9,3.8,0.8,1.6,0.7,14.4,2.1,5.0,0.8,3.5,0.7,1.3,0.5,9.2,1.6,9.5,0.8,6.3,0.7,3.9,0.7,17.5,2.2,10.6,0.9,9.1,1.1,6.9,0.8,13.6,1.8,13.6,1.0,13.7,1.3,13.1,1.2,14.6,2.1,19.6,1.2,20.8,1.5,20.7,1.8,16.2,2.1,13.4,1.0,15.3,1.3,18.1,1.6,7.1,1.5,13.7,0.9,16.6,1.1,20.5,1.4,5.7,1.3,4.4,0.6,6.0,0.9,7.5,1.1,0.7,0.4,3.8,0.5,4.9,0.6,6.4,0.8,1.0,0.7,54817,1391,65446,2461,77782,2398,31603,1476,71204,1474,82275,1937,94834,2591,42495,2232,31.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.2,(X)
5001400US4217,4217,"Congressional District 17 (114th Congress), Pennsylvania",268401,4778,172822,4679,128619,4568,95579,3724,7.1,0.7,4.3,0.6,1.6,0.5,13.6,1.8,6.5,0.7,3.1,0.7,1.8,0.6,13.1,1.4,11.8,0.9,7.7,0.9,5.1,0.8,19.8,2.0,11.1,0.7,10.0,0.9,7.4,1.0,14.3,1.5,14.8,0.9,14.5,1.3,13.4,1.4,15.3,1.6,19.1,0.9,21.4,1.3,22.9,1.5,13.8,1.5,12.4,0.8,15.5,1.1,18.6,1.6,5.6,1.2,11.7,0.8,15.8,1.2,19.1,1.5,3.3,0.9,3.1,0.6,4.4,0.8,5.5,1.1,0.5,0.3,2.4,0.5,3.4,0.8,4.5,1.0,0.5,0.3,48356,1731,61246,2162,72155,2168,26794,1326,61604,1601,73479,2145,83914,2489,36997,2513,31.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X)
5001400US4218,4218,"Congressional District 18 (114th Congress), Pennsylvania",293422,4372,191442,4107,152351,4279,101980,4231,4.4,0.6,2.8,0.6,0.8,0.3,8.1,1.3,4.4,0.6,1.6,0.3,1.0,0.3,9.6,1.3,9.9,0.8,5.2,0.7,3.6,0.7,19.2,1.9,8.9,0.8,5.9,0.6,5.2,0.7,15.2,1.6,13.4,1.0,12.3,1.2,10.2,1.1,15.8,1.7,18.8,1.0,20.4,1.3,20.4,1.5,16.2,1.5,12.9,0.8,15.3,1.1,16.3,1.2,7.5,1.1,15.5,1.0,20.6,1.2,23.6,1.5,5.0,1.0,6.0,0.5,8.1,0.8,9.6,0.9,1.7,0.7,5.7,0.6,7.8,0.8,9.4,1.0,1.7,0.6,60233,1607,77142,2047,86742,2723,32473,1562,81511,2254,98844,3095,109306,3503,46625,2382,28.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.7,(X)
5001400US4401,4401,"Congressional District 1 (114th Congress), Rhode Island",205292,2830,127376,3788,85526,3446,77916,3303,8.8,1.0,5.8,1.0,1.5,0.6,15.5,2.2,6.0,0.8,3.2,0.7,1.0,0.5,11.1,1.7,10.0,1.0,7.9,1.2,3.9,1.0,14.1,2.2,10.2,1.2,8.9,1.3,7.1,1.4,12.0,1.9,12.8,1.3,12.5,1.6,10.7,2.0,13.0,1.7,16.6,1.4,17.9,1.8,18.2,2.1,13.9,1.5,11.0,1.1,13.1,1.4,15.8,1.7,7.7,1.3,13.2,1.0,16.1,1.3,21.8,2.0,7.6,1.4,5.2,0.7,6.8,0.9,9.3,1.3,2.4,0.9,6.1,0.7,7.8,0.9,10.9,1.3,2.8,0.9,51860,2058,65043,3581,85175,3179,31922,1443,76593,2804,88927,3298,109794,4293,53334,4538,33.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.3,(X)
5001400US4402,4402,"Congressional District 2 (114th Congress), Rhode Island",204362,3464,129789,3574,93689,3166,74573,4108,7.9,1.0,3.8,1.0,0.9,0.4,15.9,2.3,4.8,0.7,1.6,0.5,0.8,0.4,10.7,1.8,9.6,1.1,5.5,1.2,2.9,0.7,16.5,2.2,8.6,1.1,7.8,1.3,4.8,1.1,10.4,1.9,12.5,1.3,11.7,1.6,10.5,1.7,14.3,2.3,17.0,1.1,18.8,1.6,18.2,1.9,14.8,2.0,13.4,1.2,16.3,1.6,18.7,2.0,6.9,1.5,15.0,1.2,19.4,1.6,24.1,2.2,6.4,1.2,5.5,0.8,7.7,1.2,9.3,1.5,1.5,0.6,5.7,0.7,7.3,1.0,9.8,1.3,2.5,1.0,57924,2679,75990,2291,90888,2854,31341,2049,77702,2379,93370,3153,108998,3789,47775,3678,32.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.1,(X)
5001400US4501,4501,"Congressional District 1 (114th Congress), South Carolina",279589,4694,185250,5225,143574,4724,94339,4911,5.7,0.7,3.2,0.7,1.0,0.4,11.2,1.7,3.5,0.6,2.2,0.7,0.8,0.4,6.3,1.4,8.3,0.8,5.1,0.8,3.4,0.7,15.1,2.1,10.2,0.9,7.2,0.9,5.4,0.9,16.2,1.9,13.3,1.2,12.9,1.4,11.1,1.2,14.9,1.9,19.8,1.3,20.2,1.6,19.9,1.6,18.1,2.2,13.5,1.1,16.2,1.3,18.3,1.5,8.1,1.6,14.6,0.9,18.5,1.3,22.0,1.5,6.2,1.2,4.9,0.6,6.3,0.9,7.8,1.1,1.8,0.7,6.2,0.7,8.2,0.9,10.3,1.2,2.1,0.8,60832,1355,73766,2766,85689,2257,36195,2673,81614,2380,96152,3346,110174,3799,50721,3102,30.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.3,(X)
5001400US4502,4502,"Congressional District 2 (114th Congress), South Carolina",260687,3832,170560,4891,125268,4601,90127,4260,6.4,0.8,4.2,0.8,1.2,0.4,11.4,1.6,4.6,0.6,2.8,0.6,0.9,0.4,8.6,1.4,10.7,1.1,7.0,1.2,4.2,1.0,17.9,2.0,10.2,1.0,8.1,1.0,6.3,1.0,14.8,2.0,14.2,1.2,12.8,1.2,11.8,1.3,17.0,2.2,18.5,1.2,19.3,1.6,18.7,1.7,17.1,2.1,13.4,1.1,16.5,1.5,19.2,1.8,6.7,1.4,14.4,1.0,19.0,1.4,23.8,1.7,4.6,1.0,4.2,0.4,5.6,0.6,7.6,0.8,0.8,0.4,3.4,0.5,4.7,0.7,6.3,0.9,1.1,0.6,54287,1854,69597,2903,82969,2213,32337,1761,70792,1849,84573,2641,99213,3162,42252,2141,34.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.5,(X)
5001400US4503,4503,"Congressional District 3 (114th Congress), South Carolina",254391,4145,169352,4377,123184,3935,85039,3727,8.6,0.9,5.6,0.9,2.0,0.6,16.8,2.0,7.9,1.0,4.5,0.9,1.6,0.7,15.1,2.3,15.5,1.2,10.3,1.1,7.3,1.1,25.5,2.7,12.0,1.0,11.9,1.2,10.1,1.2,12.2,1.6,15.6,1.1,16.0,1.3,16.4,1.5,13.9,2.0,17.0,1.0,20.6,1.5,23.1,1.8,9.4,1.4,11.0,0.9,13.9,1.2,17.3,1.5,4.2,1.3,8.7,0.9,12.1,1.2,15.6,1.6,1.9,0.8,2.1,0.5,2.9,0.7,3.7,0.8,0.4,0.5,1.6,0.4,2.2,0.5,2.8,0.6,0.5,0.4,40778,1065,51203,1220,63039,2684,21261,982,53893,1825,63938,1988,74698,2148,32160,3238,28.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.2,(X)
5001400US4504,4504,"Congressional District 4 (114th Congress), South Carolina",264315,3477,177775,4121,128521,4025,86540,3773,6.5,0.7,4.6,0.8,1.3,0.5,11.8,1.5,7.0,0.8,3.7,0.8,2.3,0.7,13.5,1.7,12.9,1.1,10.0,1.1,6.6,1.2,19.4,2.1,12.7,1.0,11.8,1.2,9.8,1.4,15.2,1.6,14.1,1.1,14.1,1.3,13.3,1.4,13.6,1.8,18.2,1.3,19.3,1.5,21.2,1.9,15.3,1.8,11.6,0.9,14.0,1.2,16.5,1.5,6.1,1.4,10.1,1.0,13.3,1.3,17.0,1.6,3.3,1.0,3.5,0.4,4.6,0.6,6.1,0.8,1.1,0.5,3.5,0.5,4.7,0.6,6.0,0.9,0.7,0.5,46442,1752,57460,2654,68940,2415,27476,1229,64584,2355,75512,2393,88902,3007,40250,4791,24.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.9,(X)
5001400US4505,4505,"Congressional District 5 (114th Congress), South Carolina",255114,3222,172787,4156,120811,4018,82327,3611,9.4,0.9,6.7,1.1,2.0,0.6,16.6,2.2,6.3,0.8,3.8,0.9,1.4,0.6,11.6,1.7,13.0,1.2,10.2,1.3,6.7,1.2,18.7,2.4,11.3,0.9,10.9,1.2,9.6,1.4,13.2,2.0,15.5,0.9,14.5,1.1,13.6,1.3,17.0,1.9,17.5,1.2,19.6,1.4,21.2,1.8,11.4,2.2,10.9,1.0,13.6,1.3,17.3,1.7,5.1,1.4,9.5,0.8,12.5,1.1,16.5,1.6,2.8,0.8,4.2,0.6,5.1,0.7,7.2,1.0,2.1,1.0,2.6,0.4,3.2,0.6,4.4,0.9,1.3,0.7,44361,1617,54310,2291,68634,3457,26770,1769,60294,1696,68887,2175,83180,2783,40539,4236,33.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.3,(X)
5001400US4506,4506,"Congressional District 6 (114th Congress), South Carolina",242578,5466,145558,5075,82412,4230,97020,3341,12.8,1.0,8.9,1.1,2.0,0.7,19.8,2.0,9.2,1.0,6.2,1.1,2.5,0.9,14.5,1.6,16.7,1.2,14.7,1.6,9.5,1.7,20.1,1.9,13.6,1.1,13.1,1.5,9.9,1.6,14.4,1.8,15.3,1.0,15.3,1.3,15.8,1.7,14.8,1.6,15.9,1.0,19.0,1.6,24.5,2.0,10.0,1.4,7.3,0.8,9.3,1.1,13.7,1.7,3.7,0.9,6.6,0.7,9.5,0.9,15.2,1.7,1.9,0.6,1.6,0.4,2.3,0.6,4.0,1.1,0.6,0.4,1.2,0.3,1.7,0.5,2.8,0.8,0.3,0.2,32935,1283,40936,1912,59198,2486,22485,1194,45159,1228,54183,1784,72008,2910,30138,1190,38.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),40.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.6,(X)
5001400US4507,4507,"Congressional District 7 (114th Congress), South Carolina",270240,4663,180334,5277,123559,4459,89906,3783,10.4,1.0,6.6,1.1,2.2,0.7,19.5,2.2,8.0,0.9,5.3,0.9,2.0,0.6,14.4,1.8,12.1,1.1,8.9,0.9,5.7,1.0,19.7,2.1,11.6,0.9,10.5,1.2,8.6,1.2,12.6,1.6,17.4,1.1,19.2,1.5,19.0,1.7,14.8,1.8,17.9,1.1,21.1,1.4,24.7,1.7,10.3,1.4,10.3,0.9,12.3,1.2,15.8,1.6,5.4,1.2,7.9,0.8,10.4,1.1,13.9,1.5,1.9,0.7,2.5,0.5,3.3,0.6,4.7,0.9,1.0,0.5,1.9,0.4,2.5,0.6,3.5,0.8,0.4,0.3,40729,1346,49646,1846,62540,1964,22921,1434,54401,1377,63922,1798,77356,2048,32866,1669,30.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.6,(X)
5001400US4600,4600,"Congressional District (at Large) (114th Congress), South Dakota",334475,2656,211235,4208,165729,4179,123240,4054,6.6,0.6,3.7,0.5,1.3,0.3,12.7,1.4,5.8,0.7,2.9,0.6,1.1,0.3,11.2,1.4,10.3,0.7,6.1,0.7,3.9,0.6,17.9,1.5,11.5,0.7,9.2,1.0,6.1,0.8,16.0,1.4,14.8,0.9,13.2,0.9,12.8,0.9,17.1,1.5,19.8,0.9,22.3,1.1,24.0,1.4,14.9,1.5,13.6,0.8,17.8,1.2,20.9,1.3,5.3,0.9,11.7,0.7,16.3,1.0,19.7,1.1,3.2,0.6,2.9,0.4,4.0,0.7,4.9,0.8,0.8,0.3,3.1,0.4,4.3,0.6,5.3,0.7,0.9,0.4,50979,1027,66936,1622,75736,1483,30059,1188,66580,1771,80950,2304,91646,2786,39841,2365,26.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.5,(X)
5001400US4701,4701,"Congressional District 1 (114th Congress), Tennessee",292994,3682,191019,4435,141934,4282,101975,4890,10.2,0.9,6.8,1.0,2.3,0.6,18.4,1.8,7.8,0.8,3.7,0.6,2.4,0.6,15.2,1.8,15.3,1.1,12.0,1.2,9.5,1.3,22.0,2.3,13.9,1.0,13.1,1.3,12.0,1.4,15.1,1.8,14.6,1.0,14.8,1.3,15.0,1.6,14.1,2.0,17.6,1.1,21.7,1.3,24.5,1.7,9.1,1.4,9.6,0.9,13.1,1.3,15.2,1.6,3.1,0.9,6.9,0.7,9.7,0.9,12.6,1.2,1.3,0.4,2.1,0.5,2.8,0.6,3.4,0.8,0.9,0.6,1.9,0.3,2.4,0.4,3.1,0.5,0.7,0.4,37298,1244,49632,1527,57594,1801,21985,1010,52112,1735,62624,2309,71517,2689,30856,1779,27.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.7,(X)
5001400US4702,4702,"Congressional District 2 (114th Congress), Tennessee",284921,4203,184526,4779,141305,5044,100395,4735,8.7,0.9,5.8,0.9,1.6,0.6,16.4,2.1,6.4,0.7,3.3,0.6,1.5,0.5,12.2,1.7,13.2,1.0,9.6,1.3,7.8,1.3,19.8,2.0,10.9,1.0,9.3,1.2,7.7,1.2,13.5,1.6,14.6,1.0,14.1,1.1,13.4,1.2,15.1,1.9,17.8,1.1,20.3,1.4,22.2,1.7,12.7,1.6,10.9,1.0,13.6,1.2,16.2,1.4,4.9,1.0,10.5,0.8,13.9,1.2,16.9,1.5,3.9,1.1,3.3,0.5,4.6,0.7,5.9,0.9,0.9,0.5,3.7,0.5,5.4,0.7,6.8,0.9,0.6,0.3,45474,1691,60170,1778,70330,2563,25790,1415,65619,2414,80334,3391,93307,4081,36755,2136,27.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.9,(X)
5001400US4703,4703,"Congressional District 3 (114th Congress), Tennessee",277570,4094,180577,4238,135513,4262,96993,3995,9.5,1.1,5.3,0.9,2.4,0.6,18.5,2.2,7.3,0.8,4.1,0.7,1.7,0.4,13.9,1.8,12.5,1.0,9.6,0.9,6.7,1.0,18.5,2.2,10.8,0.9,9.8,1.1,8.1,1.2,13.0,1.9,15.7,1.1,16.0,1.2,14.8,1.4,14.8,1.9,17.2,1.4,19.8,1.6,21.9,1.8,11.5,1.7,11.2,0.8,14.3,1.2,17.9,1.5,4.8,0.9,10.2,0.9,13.4,1.2,16.8,1.6,3.5,1.1,3.3,0.5,4.4,0.7,5.5,0.8,1.1,0.5,2.3,0.4,3.3,0.6,4.4,0.8,0.5,0.4,43701,1470,56076,1694,68054,2756,24143,2408,59787,1706,71471,1978,83304,2732,36129,3396,29.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.8,(X)
5001400US4704,4704,"Congressional District 4 (114th Congress), Tennessee",277263,3997,191114,4736,139076,4597,86149,4660,7.6,0.8,5.4,0.8,1.4,0.6,14.4,1.9,6.3,0.8,3.6,0.9,1.9,0.7,13.1,2.0,12.2,1.0,9.7,1.1,6.7,1.1,19.4,2.4,11.7,1.0,10.0,1.1,8.0,1.2,15.2,2.0,16.4,1.1,16.6,1.4,15.9,1.7,15.1,2.0,19.1,1.1,21.2,1.5,23.8,1.8,13.9,2.0,11.5,0.9,13.6,1.3,16.8,1.6,5.3,1.1,10.4,0.9,13.6,1.3,17.2,1.5,2.4,1.0,2.9,0.6,3.8,0.8,5.1,1.1,0.5,0.4,2.0,0.5,2.6,0.6,3.4,0.8,0.7,0.6,45739,1152,55030,2217,66496,2250,26755,1571,60352,2125,69754,2737,81006,2802,36047,2804,31.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.1,(X)
5001400US4705,4705,"Congressional District 5 (114th Congress), Tennessee",297372,3559,172819,4548,117557,3779,124553,4337,7.8,0.9,5.2,0.9,1.9,0.7,12.6,1.5,5.9,0.8,4.0,0.9,1.8,0.6,8.6,1.3,11.9,1.1,10.4,1.2,5.6,1.2,14.3,1.7,10.9,0.9,9.7,1.1,7.1,1.1,12.3,1.6,15.3,1.2,12.5,1.4,11.8,1.7,18.5,1.9,17.9,1.1,18.8,1.4,20.4,2.0,16.7,1.6,11.4,0.9,14.2,1.3,16.9,1.5,7.3,1.2,10.7,0.9,13.9,1.3,19.0,1.8,6.0,0.9,4.0,0.6,5.5,0.8,7.5,1.1,1.9,0.7,4.2,0.6,5.7,0.9,8.1,1.3,1.8,0.5,47842,1739,59451,3734,76604,2399,36646,1730,68961,2236,82602,3095,101861,4336,48583,2374,34.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.8,(X)
5001400US4706,4706,"Congressional District 6 (114th Congress), Tennessee",280870,3314,198655,4198,154249,4299,82215,4417,7.7,0.8,4.6,0.8,2.4,0.6,16.7,1.9,5.7,0.8,3.2,0.6,1.8,0.4,12.3,2.0,11.7,1.1,8.6,1.0,6.9,1.0,20.1,2.2,12.5,1.0,11.1,1.0,9.9,1.0,15.5,2.1,15.9,1.0,17.1,1.3,15.0,1.4,13.8,1.9,19.2,1.0,21.7,1.3,23.8,1.5,11.7,1.7,11.7,1.0,13.6,1.2,15.7,1.5,5.7,1.4,10.0,0.8,12.4,1.0,15.1,1.3,3.5,1.2,3.2,0.5,4.5,0.7,5.5,0.9,0.4,0.3,2.5,0.5,3.3,0.6,4.0,0.7,0.4,0.3,45975,1645,55791,1723,64271,2094,25516,1445,61868,1889,71834,2497,80260,2790,35279,2747,35.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.1,(X)
5001400US4707,4707,"Congressional District 7 (114th Congress), Tennessee",268304,3719,196855,4837,155048,5042,71449,3768,8.3,0.9,4.8,0.8,2.0,0.6,19.2,2.5,5.2,0.6,3.1,0.7,2.0,0.6,11.6,1.8,12.9,1.0,10.6,1.2,8.2,1.1,19.7,2.4,9.7,0.8,8.9,0.9,7.4,1.0,12.6,1.9,14.2,1.0,14.1,1.2,13.4,1.4,14.0,2.1,18.8,1.1,20.6,1.3,22.3,1.5,13.4,2.3,10.2,0.9,12.5,1.1,14.0,1.3,2.8,0.9,11.0,1.0,13.1,1.2,15.5,1.5,4.8,1.5,4.0,0.6,5.1,0.8,6.3,0.9,0.6,0.4,5.7,0.7,7.3,0.8,9.0,1.0,1.3,0.7,49336,2479,59519,2064,69265,2284,24657,2128,71858,2879,82943,2847,94697,3536,39511,5542,31.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.6,(X)
5001400US4708,4708,"Congressional District 8 (114th Congress), Tennessee",265181,3838,188382,3947,144148,3907,76799,3922,8.4,0.7,4.8,0.8,1.5,0.6,17.9,2.0,5.8,0.6,2.9,0.5,1.4,0.4,12.9,1.7,10.8,0.8,8.0,0.8,4.7,0.9,18.6,2.4,9.7,0.8,9.0,0.9,7.4,1.0,12.6,1.6,12.7,0.8,12.4,0.9,11.4,0.9,13.1,2.0,17.0,1.0,18.6,1.3,20.2,1.4,12.5,1.8,12.4,1.0,14.9,1.1,17.5,1.3,5.5,1.5,13.1,0.8,16.4,1.1,19.8,1.4,4.6,1.3,4.8,0.6,6.0,0.8,7.3,1.1,1.6,0.6,5.3,0.6,7.1,0.9,8.9,1.2,0.8,0.5,52532,1741,66785,1899,80305,2037,25461,1899,74120,2073,87893,2732,101584,3641,38277,2386,32.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.3,(X)
